1.096970, 0.328125, 0.000000, 0.000000, 0.000000,
1.092513, 0.341399, 0.000000, 0.000000, 0.000000,
1.098059, 0.342715, 0.000000, 0.000000, 0.000000,
1.091837, 0.356130, 0.000000, 0.000000, 0.000000,
1.091148, 0.348856, 0.000000, 0.000000, 0.000000,
1.087616, 0.354814, 0.000000, 0.000000, 0.000000,
1.100514, 0.357117, 0.000000, 0.000000, 0.000000,
1.072695, 0.381314, 0.000000, 0.000000, 0.000000,
1.092242, 0.397873, 0.000000, 0.000000, 0.000000,
1.083831, 0.406755, 0.000000, 0.000000, 0.000000,
1.070311, 0.421412, 0.000018, 0.001171, 0.000036,
1.064365, 0.425799, 0.000000, 0.000000, 0.000000,
1.087313, 0.423167, 0.004190, 0.116120, 0.008050,
1.063170, 0.427334, 0.004245, 0.117291, 0.008156,
1.062792, 0.430185, 0.014472, 0.356362, 0.027627,
1.055905, 0.432926, 0.018939, 0.408724, 0.035836,
1.063665, 0.433621, 0.033228, 0.547190, 0.061797,
1.051669, 0.432597, 0.042983, 0.580562, 0.078749,
1.031358, 0.429161, 0.071292, 0.609759, 0.125308,
1.011443, 0.415674, 0.132221, 0.557452, 0.210554,
1.065840, 0.407705, 0.169827, 0.523059, 0.253464,
1.067669, 0.432634, 0.133941, 0.556371, 0.212724,
1.072780, 0.465166, 0.096525, 0.593786, 0.163143,
1.046569, 0.481833, 0.056856, 0.625890, 0.102405,
0.996053, 0.473755, 0.029313, 0.529976, 0.054862,
1.073074, 0.466847, 0.019067, 0.410480, 0.036076,
1.065394, 0.467286, 0.019232, 0.414286, 0.036390,
1.075247, 0.474231, 0.032442, 0.552556, 0.060467,
1.045293, 0.480554, 0.042839, 0.584036, 0.078521,
1.006811, 0.475291, 0.070633, 0.610918, 0.124344,
1.106065, 0.461474, 0.127702, 0.577977, 0.205819,
1.062496, 0.467615, 0.127061, 0.580035, 0.205142,
1.076209, 0.492324, 0.107905, 0.594865, 0.179437,
1.024000, 0.489400, 0.076598, 0.623449, 0.133938,
1.040932, 0.445866, 0.055905, 0.630532, 0.100902,
1.039469, 0.434279, 0.039891, 0.571272, 0.073370,
1.002856, 0.423459, 0.037071, 0.585324, 0.068698,
1.021824, 0.422107, 0.038500, 0.580913, 0.071110,
1.041868, 0.424556, 0.041043, 0.577673, 0.075417,
1.022786, 0.432488, 0.052886, 0.635324, 0.095974,
1.022554, 0.439615, 0.066720, 0.641430, 0.118599,
1.091130, 0.448205, 0.085879, 0.634372, 0.148541,
1.066504, 0.453396, 0.105749, 0.603911, 0.176833,
0.959900, 0.459610, 0.112461, 0.604457, 0.186280,
1.085282, 0.462095, 0.125451, 0.605223, 0.204195,
1.005598, 0.466810, 0.130391, 0.602054, 0.210829,
0.979069, 0.470722, 0.137746, 0.590454, 0.220016,
0.928359, 0.473244, 0.134618, 0.594724, 0.216150,
0.990865, 0.473463, 0.131821, 0.608597, 0.213097,
0.942344, 0.479640, 0.137785, 0.600338, 0.220653,
0.958037, 0.486658, 0.151709, 0.593001, 0.238095,
1.039317, 0.493896, 0.166824, 0.585876, 0.256439,
1.019373, 0.505593, 0.174932, 0.585069, 0.266025,
1.082640, 0.521822, 0.164628, 0.598709, 0.254701,
0.947202, 0.520213, 0.142527, 0.630381, 0.228574,
0.921975, 0.506397, 0.129518, 0.654914, 0.212350,
0.983744, 0.489436, 0.131091, 0.666910, 0.215314,
0.967179, 0.479238, 0.139050, 0.667065, 0.226335,
0.946992, 0.467944, 0.147723, 0.672262, 0.238482,
0.913925, 0.461766, 0.164500, 0.666648, 0.259974,
1.018951, 0.463082, 0.186861, 0.650605, 0.286451,
0.975367, 0.465970, 0.204023, 0.639319, 0.305520,
1.064421, 0.468638, 0.229567, 0.620085, 0.331633,
0.928612, 0.469150, 0.234946, 0.617628, 0.336998,
1.024903, 0.469662, 0.234943, 0.622537, 0.337668,
0.996400, 0.472805, 0.230463, 0.627580, 0.333482,
0.928828, 0.481285, 0.220147, 0.633727, 0.323054,
0.930682, 0.490094, 0.217603, 0.624498, 0.319076,
1.011249, 0.508809, 0.220311, 0.620271, 0.321492,
0.961388, 0.522260, 0.226733, 0.608002, 0.326855,
0.974542, 0.538380, 0.227998, 0.605290, 0.327965,
0.941181, 0.544850, 0.226056, 0.611952, 0.326758,
0.890738, 0.550552, 0.221683, 0.623761, 0.323457,
0.982287, 0.552635, 0.215810, 0.635119, 0.318417,
0.996196, 0.555633, 0.205016, 0.650012, 0.307827,
0.923403, 0.567768, 0.199911, 0.679085, 0.304680,
0.913189, 0.574092, 0.195282, 0.709535, 0.301772,
0.989394, 0.583595, 0.194365, 0.744246, 0.303654,
0.918895, 0.588932, 0.192972, 0.762212, 0.303420,
0.925523, 0.597960, 0.195570, 0.781228, 0.308193,
1.006783, 0.604832, 0.201169, 0.781020, 0.315388,
0.943876, 0.611448, 0.203657, 0.788051, 0.319104,
0.891886, 0.617881, 0.213500, 0.786726, 0.331287,
0.825552, 0.623401, 0.223947, 0.791481, 0.344380,
0.915293, 0.624644, 0.236371, 0.781492, 0.358266,
0.988559, 0.626654, 0.252560, 0.764358, 0.374960,
0.946647, 0.625302, 0.267145, 0.745890, 0.389126,
0.872953, 0.625704, 0.276330, 0.753546, 0.400009,
0.880750, 0.630529, 0.289631, 0.748994, 0.413627,
0.857743, 0.632758, 0.303930, 0.741387, 0.427407,
0.993583, 0.633014, 0.323983, 0.728955, 0.445093,
0.922970, 0.638753, 0.335859, 0.730193, 0.456714,
0.889974, 0.642993, 0.347313, 0.734582, 0.468342,
0.927381, 0.645625, 0.358528, 0.737748, 0.479317,
0.829505, 0.656042, 0.362645, 0.759836, 0.487733,
0.939202, 0.667483, 0.367031, 0.784105, 0.496642,
0.818711, 0.678851, 0.364230, 0.812697, 0.499409,
0.814587, 0.691498, 0.365485, 0.835681, 0.504606,
0.842039, 0.696359, 0.383363, 0.840707, 0.522720,
0.776296, 0.699759, 0.399447, 0.840449, 0.537824,
0.746812, 0.701111, 0.419686, 0.834525, 0.555069,
0.865194, 0.701842, 0.437305, 0.827175, 0.568769,
0.780695, 0.700599, 0.450614, 0.819443, 0.578226,
0.887790, 0.685211, 0.465781, 0.796536, 0.585014,
0.757672, 0.675707, 0.486785, 0.783396, 0.597850,
0.962616, 0.634440, 0.492841, 0.740094, 0.589382,
0.814264, 0.622414, 0.489982, 0.719010, 0.580736,
0.937524, 0.652387, 0.503579, 0.760632, 0.603584,
0.787246, 0.698845, 0.527876, 0.800538, 0.633750,
0.787832, 0.705424, 0.538600, 0.788631, 0.637953,
0.790868, 0.689488, 0.541818, 0.765738, 0.632775,
0.761963, 0.668982, 0.541533, 0.740083, 0.623873,
0.678110, 0.659186, 0.542653, 0.727488, 0.620081,
0.745051, 0.662804, 0.545670, 0.734812, 0.624665,
0.811273, 0.678924, 0.551943, 0.754002, 0.635597,
0.724628, 0.700928, 0.547492, 0.784439, 0.642744,
0.746506, 0.711053, 0.540645, 0.801206, 0.643394,
0.755513, 0.718327, 0.532686, 0.815331, 0.641927,
0.726983, 0.722348, 0.525895, 0.821674, 0.638810,
0.710667, 0.723810, 0.529314, 0.824047, 0.642105,
0.705855, 0.726552, 0.540114, 0.825082, 0.650433,
0.787572, 0.727721, 0.551988, 0.823218, 0.658532,
0.676382, 0.730974, 0.564707, 0.818767, 0.666163,
0.793906, 0.732619, 0.579783, 0.811972, 0.674522,
0.725453, 0.731230, 0.594109, 0.804926, 0.681859,
0.733087, 0.728197, 0.605436, 0.796011, 0.686159,
0.661436, 0.725090, 0.608620, 0.791332, 0.686536,
0.723034, 0.725345, 0.613780, 0.788516, 0.688830,
0.624631, 0.729951, 0.622708, 0.790951, 0.695422,
0.531595, 0.731377, 0.630667, 0.788976, 0.699685,
0.584316, 0.738139, 0.641023, 0.791146, 0.706982,
0.655189, 0.742744, 0.653485, 0.794481, 0.715885,
0.736737, 0.737846, 0.658649, 0.789545, 0.717049,
0.576178, 0.738577, 0.662876, 0.787408, 0.718690,
0.510299, 0.741246, 0.668801, 0.789274, 0.723089,
0.735750, 0.739235, 0.674491, 0.785024, 0.724631,
0.732418, 0.744864, 0.678430, 0.789020, 0.728613,
0.661597, 0.736969, 0.674256, 0.779035, 0.721946,
0.918270, 0.730828, 0.672625, 0.775676, 0.719571,
0.700454, 0.734081, 0.673396, 0.782622, 0.722978,
0.632033, 0.744718, 0.679198, 0.794753, 0.731453,
0.717896, 0.753710, 0.677810, 0.806054, 0.735319,
0.631281, 0.760289, 0.674407, 0.814229, 0.736558,
0.764593, 0.760984, 0.669909, 0.818734, 0.735629,
0.742883, 0.764676, 0.665424, 0.822966, 0.734488,
0.550991, 0.768258, 0.658489, 0.828752, 0.732411,
0.564588, 0.766759, 0.646114, 0.831987, 0.725757,
0.578553, 0.763506, 0.638843, 0.831833, 0.720976,
0.733858, 0.759741, 0.635364, 0.829643, 0.717915,
0.732198, 0.756890, 0.635181, 0.827135, 0.716937,
0.690009, 0.759741, 0.639922, 0.828436, 0.720468,
0.802655, 0.763616, 0.649499, 0.831652, 0.727790,
0.769012, 0.766577, 0.660808, 0.833118, 0.735475,
0.758353, 0.766869, 0.672829, 0.827550, 0.740913,
0.778109, 0.764859, 0.678775, 0.815799, 0.739834,
0.497222, 0.761788, 0.682562, 0.806946, 0.738469,
0.692179, 0.754807, 0.684758, 0.798093, 0.736208,
0.651282, 0.759595, 0.690997, 0.801636, 0.741348,
0.670778, 0.766650, 0.695644, 0.810130, 0.747596,
0.550770, 0.769830, 0.698370, 0.817437, 0.752230,
0.539348, 0.775642, 0.699413, 0.824760, 0.755889,
0.710685, 0.775897, 0.702579, 0.828021, 0.759098,
0.780436, 0.778456, 0.707649, 0.833060, 0.764165,
0.645061, 0.780540, 0.712241, 0.834864, 0.767645,
0.760494, 0.782513, 0.717330, 0.834789, 0.770590,
0.627761, 0.785328, 0.723276, 0.833992, 0.773766,
0.552905, 0.786936, 0.726222, 0.831979, 0.774599,
0.497097, 0.789056, 0.729955, 0.830422, 0.776091,
0.621959, 0.790920, 0.732736, 0.830261, 0.777646,
0.610424, 0.790738, 0.733083, 0.827311, 0.776543,
0.470874, 0.790920, 0.736431, 0.826769, 0.778177,
0.551775, 0.792565, 0.740786, 0.825978, 0.780306,
0.571497, 0.792821, 0.745506, 0.823696, 0.781960,
0.682023, 0.793881, 0.749715, 0.824010, 0.784426,
0.692731, 0.793735, 0.750995, 0.825217, 0.785720,
0.588895, 0.794612, 0.749678, 0.821858, 0.783555,
0.576981, 0.795563, 0.749913, 0.823028, 0.784191,
0.507352, 0.796403, 0.748999, 0.824950, 0.784507,
0.709824, 0.798779, 0.748758, 0.828763, 0.786063,
0.461802, 0.800899, 0.748230, 0.831493, 0.786992,
0.557662, 0.802983, 0.749291, 0.833209, 0.788351,
0.461640, 0.803092, 0.751126, 0.831761, 0.788710,
0.678908, 0.801045, 0.753653, 0.830863, 0.789734,
0.564744, 0.804481, 0.756123, 0.836116, 0.793455,
0.750522, 0.808685, 0.754056, 0.842989, 0.795305,
0.476638, 0.810147, 0.750104, 0.849411, 0.795864,
0.457050, 0.808904, 0.739236, 0.849712, 0.789649,
0.807938, 0.804079, 0.730872, 0.848178, 0.784129,
0.589247, 0.803275, 0.730543, 0.848567, 0.784128,
0.554677, 0.805943, 0.735848, 0.850670, 0.788103,
0.644461, 0.812633, 0.744944, 0.851956, 0.793926,
0.636540, 0.814972, 0.751092, 0.852370, 0.797649,
0.603017, 0.815666, 0.759252, 0.849950, 0.801262,
0.468839, 0.815082, 0.765326, 0.848663, 0.804186,
0.594700, 0.815301, 0.768711, 0.848014, 0.805757,
0.441551, 0.817859, 0.772498, 0.849596, 0.808574,
0.587966, 0.819724, 0.774563, 0.849812, 0.809800,
0.428891, 0.821844, 0.776192, 0.851965, 0.811681,
0.545022, 0.821917, 0.777692, 0.852481, 0.812760,
0.593101, 0.821734, 0.779064, 0.851666, 0.813162,
0.561782, 0.820893, 0.778406, 0.850435, 0.812239,
0.500319, 0.821478, 0.779942, 0.851160, 0.813406,
0.705230, 0.821844, 0.780290, 0.851134, 0.813590,
0.450479, 0.821186, 0.780455, 0.849559, 0.812986,
0.465890, 0.822173, 0.784388, 0.849471, 0.815133,
0.553884, 0.822502, 0.788983, 0.848577, 0.817225,
0.555373, 0.823233, 0.792130, 0.846807, 0.818099,
0.536969, 0.824695, 0.793813, 0.847825, 0.819485,
0.448021, 0.828313, 0.796665, 0.852586, 0.823211,
0.638233, 0.829958, 0.798605, 0.854195, 0.824997,
0.415010, 0.829520, 0.798074, 0.855201, 0.825161,
0.458594, 0.831384, 0.799135, 0.856126, 0.826186,
0.547711, 0.833687, 0.800672, 0.859098, 0.828372,
0.540146, 0.833833, 0.800196, 0.858659, 0.827931,
0.549899, 0.833358, 0.801898, 0.857504, 0.828330,
0.671300, 0.833796, 0.804663, 0.856649, 0.829414,
0.397425, 0.834491, 0.806895, 0.856422, 0.830507,
0.545611, 0.831530, 0.806712, 0.852579, 0.828640,
0.448873, 0.831457, 0.806989, 0.850751, 0.827933,
0.487895, 0.830068, 0.807227, 0.848395, 0.826963,
0.327332, 0.829191, 0.806660, 0.845948, 0.825535,
0.528716, 0.828569, 0.807026, 0.845806, 0.825648,
0.368969, 0.830178, 0.808087, 0.846442, 0.826512,
0.306416, 0.830251, 0.808453, 0.846612, 0.826776,
0.510043, 0.829885, 0.808288, 0.844596, 0.825735,
0.490393, 0.831384, 0.808947, 0.846579, 0.827031,
0.411538, 0.833614, 0.809240, 0.851115, 0.829293,
0.635293, 0.835405, 0.810596, 0.855241, 0.831941,
0.641778, 0.837305, 0.809242, 0.858404, 0.832714,
0.505112, 0.837488, 0.804778, 0.860901, 0.831444,
0.494594, 0.838183, 0.802250, 0.865052, 0.831958,
0.447015, 0.839681, 0.803419, 0.866939, 0.833446,
0.370123, 0.843081, 0.807300, 0.869244, 0.836598,
0.427860, 0.846005, 0.812057, 0.869678, 0.839374,
0.433627, 0.846992, 0.816176, 0.868964, 0.841296,
0.596740, 0.847211, 0.820824, 0.866874, 0.842824,
0.486190, 0.845383, 0.821244, 0.861376, 0.840493,
0.517054, 0.841582, 0.821098, 0.857220, 0.838477,
0.488618, 0.839864, 0.822397, 0.854903, 0.838070,
0.567255, 0.838914, 0.822507, 0.852679, 0.837084,
0.536755, 0.840156, 0.824391, 0.854377, 0.838877,
0.460720, 0.844799, 0.826386, 0.859709, 0.842454,
0.569506, 0.847503, 0.827355, 0.863220, 0.844603,
0.301255, 0.851707, 0.828801, 0.867834, 0.847541,
0.557259, 0.853352, 0.828106, 0.870353, 0.848349,
0.776421, 0.853644, 0.825857, 0.871281, 0.847579,
0.401166, 0.854741, 0.825071, 0.872685, 0.847823,
0.381533, 0.853827, 0.823955, 0.873640, 0.847674,
0.364738, 0.852913, 0.823662, 0.873896, 0.847622,
0.522359, 0.851013, 0.822839, 0.871615, 0.846113,
0.423594, 0.849514, 0.823555, 0.869895, 0.845702,
0.598808, 0.851159, 0.825750, 0.869731, 0.846806,
0.561899, 0.854448, 0.829720, 0.870805, 0.849416,
0.505251, 0.855764, 0.830871, 0.870885, 0.850069,
0.391921, 0.855362, 0.831914, 0.870954, 0.850664,
0.456450, 0.855143, 0.833139, 0.871221, 0.851439,
0.309241, 0.856276, 0.834642, 0.871390, 0.852309,
0.395010, 0.855911, 0.833709, 0.870119, 0.851226,
0.393050, 0.856788, 0.835319, 0.869524, 0.851804,
0.532917, 0.856897, 0.835905, 0.869274, 0.851991,
0.406644, 0.858506, 0.838432, 0.869941, 0.853641,
0.414743, 0.859383, 0.839402, 0.870590, 0.854464,
0.522243, 0.859420, 0.838997, 0.870882, 0.854385,
0.357468, 0.858506, 0.838505, 0.871105, 0.854243,
0.408797, 0.857994, 0.838301, 0.870924, 0.854036,
0.510874, 0.857957, 0.838960, 0.871627, 0.854711,
0.388668, 0.858213, 0.839015, 0.872242, 0.855024,
0.310359, 0.858688, 0.839985, 0.873206, 0.856001,
0.485896, 0.859164, 0.841009, 0.873107, 0.856493,
0.557986, 0.859566, 0.841487, 0.873533, 0.856960,
0.480050, 0.858762, 0.841414, 0.873154, 0.856738,
0.450290, 0.857555, 0.838999, 0.871165, 0.854519,
0.587936, 0.858177, 0.837517, 0.871459, 0.853874,
0.311236, 0.857811, 0.835667, 0.872283, 0.853286,
0.351122, 0.858140, 0.837405, 0.873568, 0.854818,
0.373339, 0.860004, 0.839381, 0.874442, 0.856273,
0.490476, 0.861503, 0.841485, 0.875324, 0.857786,
0.419249, 0.862563, 0.844138, 0.875699, 0.859364,
0.508754, 0.864062, 0.845808, 0.876495, 0.860653,
0.470145, 0.865707, 0.848516, 0.878111, 0.862833,
0.435686, 0.868375, 0.852504, 0.880123, 0.865876,
0.380714, 0.868192, 0.853767, 0.881157, 0.867022,
0.559467, 0.870020, 0.855118, 0.881898, 0.868076,
0.520805, 0.871116, 0.856749, 0.882241, 0.869101,
0.203696, 0.872396, 0.859621, 0.881455, 0.870231,
0.394077, 0.871774, 0.861469, 0.880444, 0.870702,
0.382827, 0.871518, 0.861652, 0.879180, 0.870194,
0.459469, 0.871116, 0.861982, 0.877709, 0.869649,
0.386041, 0.871482, 0.862512, 0.877857, 0.869999,
0.716733, 0.870824, 0.862110, 0.877851, 0.869789,
0.680107, 0.872432, 0.861359, 0.880159, 0.870513,
0.483936, 0.873492, 0.859527, 0.882916, 0.870882,
0.638693, 0.872834, 0.856417, 0.884215, 0.869874,
0.395446, 0.872103, 0.851038, 0.885702, 0.867739,
0.501391, 0.870385, 0.845513, 0.885541, 0.864753,
0.646015, 0.870641, 0.843427, 0.887041, 0.864362,
0.510361, 0.870934, 0.842000, 0.887968, 0.864028,
0.493009, 0.871007, 0.841359, 0.888536, 0.863954,
0.516849, 0.871080, 0.841359, 0.889550, 0.864421,
0.605045, 0.872323, 0.842457, 0.890876, 0.865621,
0.450395, 0.873017, 0.844472, 0.891631, 0.867049,
0.448884, 0.874004, 0.848095, 0.891172, 0.868774,
0.415960, 0.874150, 0.851699, 0.889907, 0.870095,
0.403865, 0.875503, 0.855889, 0.890337, 0.872496,
0.544542, 0.876965, 0.859182, 0.889948, 0.874058,
0.534134, 0.876892, 0.861853, 0.888497, 0.874777,
0.313672, 0.877367, 0.862988, 0.887656, 0.874952,
0.448355, 0.876343, 0.863464, 0.886017, 0.874412,
0.367428, 0.876161, 0.863884, 0.885401, 0.874338,
0.323876, 0.874881, 0.863043, 0.883584, 0.873035,
0.649285, 0.873090, 0.861579, 0.881646, 0.871342,
0.426442, 0.875027, 0.863665, 0.883324, 0.873228,
0.431235, 0.874698, 0.864342, 0.883362, 0.873595,
0.255910, 0.875320, 0.865275, 0.883676, 0.874229,
0.605358, 0.876599, 0.866720, 0.885473, 0.875847,
0.419831, 0.878390, 0.867836, 0.886761, 0.877047,
0.257028, 0.880401, 0.869739, 0.888794, 0.879012,
0.481325, 0.881022, 0.870800, 0.889538, 0.879920,
0.483454, 0.881826, 0.871862, 0.890132, 0.880757,
0.428506, 0.882557, 0.872740, 0.890732, 0.881498,
0.583825, 0.882959, 0.872465, 0.891451, 0.881702,
0.465014, 0.883179, 0.871880, 0.892503, 0.881901,
0.384617, 0.882776, 0.870617, 0.893171, 0.881570,
0.278751, 0.882374, 0.869938, 0.892796, 0.881037,
0.393559, 0.882338, 0.869865, 0.892374, 0.880790,
0.543236, 0.882192, 0.870030, 0.892084, 0.880739,
0.460420, 0.882740, 0.869279, 0.892691, 0.880633,
0.466647, 0.883142, 0.869812, 0.892870, 0.880996,
0.496067, 0.884239, 0.873087, 0.893490, 0.883001,
0.330973, 0.884750, 0.874368, 0.893096, 0.883473,
0.368405, 0.885847, 0.875795, 0.893734, 0.884528,
0.297460, 0.886541, 0.877424, 0.894085, 0.885540,
0.435129, 0.886797, 0.878229, 0.893885, 0.885860,
0.425692, 0.887090, 0.878466, 0.894082, 0.886081,
0.262684, 0.887272, 0.878778, 0.893709, 0.886065,
0.393487, 0.886176, 0.878579, 0.892310, 0.885288,
0.278081, 0.886651, 0.878320, 0.892565, 0.885275,
0.478574, 0.886212, 0.878229, 0.892236, 0.885068,
0.489754, 0.887528, 0.880077, 0.892846, 0.886314,
0.551520, 0.887419, 0.880754, 0.893343, 0.886901,
0.247324, 0.886505, 0.879637, 0.892425, 0.885885,
0.488773, 0.885445, 0.878704, 0.890774, 0.884605,
0.452420, 0.884421, 0.877478, 0.889886, 0.883543,
0.635247, 0.883690, 0.876765, 0.889160, 0.882822,
0.412678, 0.884458, 0.877167, 0.890054, 0.883455,
0.438694, 0.885554, 0.878046, 0.890930, 0.884334,
0.531878, 0.886030, 0.878521, 0.892169, 0.885187,
0.368611, 0.886615, 0.878503, 0.893179, 0.885665,
0.280128, 0.887711, 0.879143, 0.894362, 0.886570,
0.414477, 0.887711, 0.879381, 0.893461, 0.886251,
