0, 1, 1.092611, 0.370207, 0.000000, 0.000000, 0.000000,
0, 51, 0.947090, 0.516043, 0.601764, 0.471440, 0.390121,
0, 101, 0.570920, 0.787862, 0.823829, 0.775500, 0.733882,
0, 151, 0.425823, 0.866248, 0.881017, 0.861710, 0.843838,
0, 201, 0.359275, 0.895316, 0.902490, 0.893556, 0.885070,
0, 251, 0.335477, 0.903797, 0.907580, 0.902891, 0.898397,
0, 301, 0.322493, 0.909945, 0.912547, 0.909136, 0.905858,
0, 351, 0.320884, 0.908958, 0.911090, 0.909025, 0.907038,
0, 401, 0.310974, 0.912651, 0.914139, 0.912881, 0.911666,
0, 451, 0.305394, 0.915004, 0.916373, 0.915155, 0.913980,
0, 501, 0.303049, 0.915420, 0.916351, 0.915536, 0.914749,
0, 551, 0.302071, 0.917029, 0.918204, 0.916817, 0.915480,
0, 601, 0.298854, 0.918613, 0.920098, 0.918373, 0.916711,
0, 651, 0.303405, 0.915619, 0.916734, 0.915695, 0.914691,
0, 701, 0.297051, 0.917549, 0.918647, 0.917325, 0.916050,
0, 751, 0.301869, 0.917837, 0.918774, 0.917822, 0.916903,
0, 801, 0.292114, 0.918786, 0.920428, 0.918541, 0.916723,
0, 851, 0.292744, 0.918664, 0.920270, 0.918765, 0.917313,
0, 901, 0.292832, 0.918209, 0.919349, 0.917921, 0.916544,
0, 951, 0.289304, 0.919972, 0.921416, 0.920055, 0.918743,
0, 1001, 0.288111, 0.919735, 0.921149, 0.919680, 0.918262,
0, 1051, 0.286987, 0.921491, 0.923738, 0.921126, 0.918615,
0, 1101, 0.286457, 0.920799, 0.922248, 0.920894, 0.919589,
0, 1151, 0.286224, 0.920607, 0.922769, 0.920806, 0.918916,
0, 1201, 0.288485, 0.919337, 0.921021, 0.919093, 0.917236,
0, 1218, 0.287217, 0.921203, 0.922316, 0.921016, 0.919762,
1, 1, 0.286807, 0.921011, 0.922476, 0.921032, 0.919640,
1, 51, 0.284146, 0.922242, 0.923615, 0.922245, 0.920922,
1, 101, 0.282689, 0.922075, 0.923486, 0.922157, 0.920877,
1, 151, 0.282195, 0.921447, 0.924357, 0.921647, 0.919038,
1, 201, 0.284596, 0.919991, 0.921814, 0.919959, 0.918172,
1, 251, 0.282414, 0.921600, 0.923420, 0.921339, 0.919332,
1, 301, 0.282472, 0.920273, 0.922110, 0.920241, 0.918441,
1, 351, 0.280049, 0.921940, 0.923395, 0.921862, 0.920384,
1, 401, 0.277851, 0.922145, 0.924091, 0.922295, 0.920563,
1, 451, 0.278278, 0.921575, 0.923245, 0.921711, 0.920230,
1, 501, 0.276918, 0.922658, 0.924232, 0.922674, 0.921172,
1, 551, 0.274296, 0.923857, 0.926435, 0.924343, 0.922326,
1, 601, 0.274628, 0.923126, 0.925319, 0.923445, 0.921640,
1, 651, 0.275345, 0.923017, 0.924431, 0.923011, 0.921640,
1, 701, 0.271694, 0.923896, 0.926159, 0.924043, 0.922006,
1, 751, 0.275176, 0.923190, 0.924827, 0.923035, 0.921307,
1, 801, 0.272012, 0.923960, 0.926197, 0.923973, 0.921832,
1, 851, 0.270398, 0.924158, 0.926104, 0.924278, 0.922518,
1, 901, 0.272353, 0.922607, 0.924001, 0.922436, 0.920929,
1, 951, 0.268581, 0.924357, 0.926618, 0.924654, 0.922762,
1, 1001, 0.270040, 0.923690, 0.925799, 0.923511, 0.921307,
1, 1051, 0.267200, 0.925877, 0.929241, 0.925947, 0.922781,
1, 1101, 0.266764, 0.925184, 0.927353, 0.925219, 0.923166,
1, 1151, 0.267477, 0.924960, 0.926855, 0.925129, 0.923467,
1, 1201, 0.266381, 0.925024, 0.927512, 0.924863, 0.922313,
1, 1218, 0.268134, 0.925171, 0.926850, 0.925062, 0.923339,
2, 1, 0.267926, 0.925255, 0.926781, 0.924920, 0.923127,
2, 51, 0.265271, 0.925530, 0.927178, 0.925589, 0.924057,
2, 101, 0.264902, 0.924735, 0.927212, 0.925049, 0.922967,
2, 151, 0.265933, 0.923396, 0.925984, 0.923482, 0.921076,
2, 201, 0.265209, 0.923742, 0.926776, 0.923873, 0.921082,
2, 251, 0.262340, 0.925396, 0.928812, 0.925530, 0.922377,
2, 301, 0.260017, 0.926152, 0.928893, 0.926104, 0.923422,
2, 351, 0.260482, 0.925928, 0.928283, 0.926003, 0.923807,
2, 401, 0.261047, 0.924979, 0.927452, 0.925094, 0.922826,
2, 451, 0.259102, 0.925909, 0.927687, 0.926165, 0.924698,
2, 501, 0.257200, 0.926729, 0.929207, 0.926890, 0.924659,
2, 551, 0.255138, 0.927319, 0.929696, 0.927531, 0.925448,
2, 601, 0.256568, 0.926184, 0.928483, 0.926477, 0.924544,
2, 651, 0.257311, 0.926210, 0.928486, 0.926295, 0.924185,
2, 701, 0.252580, 0.928178, 0.930567, 0.928001, 0.925531,
2, 751, 0.255123, 0.927409, 0.930241, 0.927657, 0.925172,
2, 801, 0.252593, 0.928806, 0.932148, 0.928956, 0.925890,
2, 851, 0.251947, 0.927954, 0.930052, 0.927951, 0.925929,
2, 901, 0.254683, 0.926518, 0.928665, 0.926648, 0.924704,
2, 951, 0.250483, 0.928434, 0.930346, 0.928315, 0.926358,
2, 1001, 0.251984, 0.927377, 0.929599, 0.927383, 0.925249,
2, 1051, 0.248995, 0.929435, 0.932629, 0.929290, 0.926082,
2, 1101, 0.249660, 0.928434, 0.930567, 0.928406, 0.926326,
2, 1151, 0.248364, 0.929236, 0.931392, 0.929384, 0.927448,
2, 1201, 0.246264, 0.930332, 0.933179, 0.930080, 0.927102,
2, 1218, 0.247399, 0.929672, 0.931264, 0.929583, 0.927961,
