0, 1, 1.091154, 0.522677, 0.000000, 0.000000, 0.000000,
0, 51, 0.904546, 0.581986, 0.669695, 0.519718, 0.427702,
0, 101, 0.640994, 0.746306, 0.821460, 0.709908, 0.627783,
0, 151, 0.476370, 0.832258, 0.850910, 0.827522, 0.806088,
0, 201, 0.396598, 0.876082, 0.884686, 0.874200, 0.864274,
0, 251, 0.358539, 0.890616, 0.893818, 0.890155, 0.886630,
0, 301, 0.345407, 0.898132, 0.900635, 0.897407, 0.894295,
0, 351, 0.341052, 0.899107, 0.900877, 0.899048, 0.897275,
0, 401, 0.329401, 0.903445, 0.904854, 0.903276, 0.901751,
0, 451, 0.325592, 0.903306, 0.904853, 0.903316, 0.901832,
0, 501, 0.323602, 0.904744, 0.905684, 0.904564, 0.903479,
0, 551, 0.329835, 0.900916, 0.901726, 0.900872, 0.900046,
0, 601, 0.321128, 0.906032, 0.907619, 0.905849, 0.904140,
0, 651, 0.317643, 0.906565, 0.907603, 0.906468, 0.905369,
0, 673, 0.319733, 0.905997, 0.907250, 0.906089, 0.904963,
1, 1, 0.319439, 0.906473, 0.907663, 0.906438, 0.905253,
1, 51, 0.316497, 0.906658, 0.907751, 0.906670, 0.905624,
1, 101, 0.318242, 0.906855, 0.907761, 0.906840, 0.905949,
1, 151, 0.317449, 0.906531, 0.907607, 0.906605, 0.905635,
1, 201, 0.314103, 0.908433, 0.910078, 0.908510, 0.906992,
1, 251, 0.309880, 0.909291, 0.910184, 0.909058, 0.907966,
1, 301, 0.309004, 0.909210, 0.910830, 0.909293, 0.907804,
1, 351, 0.308078, 0.909813, 0.911665, 0.909948, 0.908291,
1, 401, 0.308312, 0.909570, 0.911479, 0.909621, 0.907827,
1, 451, 0.306309, 0.910521, 0.912744, 0.910307, 0.907955,
1, 501, 0.307111, 0.908677, 0.910377, 0.908893, 0.907456,
1, 551, 0.307899, 0.908201, 0.909587, 0.908344, 0.907143,
1, 601, 0.307189, 0.909268, 0.911874, 0.909276, 0.906772,
1, 651, 0.306335, 0.909651, 0.911502, 0.909675, 0.907908,
1, 673, 0.303792, 0.910312, 0.911671, 0.910329, 0.909033,
2, 1, 0.303682, 0.910463, 0.911859, 0.910386, 0.908963,
2, 51, 0.302799, 0.909477, 0.911591, 0.909625, 0.907723,
2, 101, 0.302958, 0.910150, 0.912872, 0.910280, 0.907781,
2, 151, 0.302908, 0.909720, 0.911226, 0.909770, 0.908360,
2, 201, 0.301819, 0.910208, 0.912421, 0.910310, 0.908268,
2, 251, 0.298731, 0.910822, 0.912605, 0.910913, 0.909276,
2, 301, 0.300464, 0.910126, 0.912599, 0.910329, 0.908140,
2, 351, 0.298404, 0.911321, 0.913062, 0.911479, 0.909949,
2, 401, 0.298939, 0.909883, 0.912619, 0.910192, 0.907850,
2, 451, 0.297565, 0.910068, 0.912973, 0.910360, 0.907839,
2, 501, 0.295899, 0.910904, 0.913227, 0.911206, 0.909253,
2, 551, 0.297736, 0.909952, 0.911743, 0.910190, 0.908685,
2, 601, 0.294746, 0.911252, 0.915138, 0.911595, 0.908186,
2, 651, 0.296234, 0.910788, 0.912839, 0.910880, 0.908987,
2, 673, 0.296795, 0.909860, 0.912506, 0.910107, 0.907792,
3, 1, 0.296714, 0.910150, 0.912963, 0.910438, 0.908001,
3, 51, 0.293010, 0.910672, 0.913588, 0.910919, 0.908349,
3, 101, 0.292856, 0.911008, 0.914014, 0.911314, 0.908708,
3, 151, 0.289447, 0.911681, 0.914129, 0.912067, 0.910077,
3, 201, 0.289906, 0.911078, 0.914051, 0.911284, 0.908615,
3, 251, 0.287295, 0.911855, 0.913842, 0.912004, 0.910227,
3, 301, 0.288655, 0.911924, 0.914678, 0.912001, 0.909416,
3, 351, 0.287064, 0.912586, 0.914585, 0.912758, 0.910993,
3, 401, 0.286648, 0.911611, 0.915043, 0.911969, 0.909010,
3, 451, 0.284932, 0.912620, 0.916621, 0.912928, 0.909369,
3, 501, 0.284030, 0.912400, 0.915570, 0.912789, 0.910111,
3, 551, 0.285155, 0.911936, 0.914197, 0.912156, 0.910181,
3, 601, 0.282546, 0.913850, 0.918384, 0.913873, 0.909543,
3, 651, 0.285540, 0.912446, 0.915017, 0.912485, 0.910042,
3, 673, 0.281931, 0.913003, 0.916326, 0.913286, 0.910355,
4, 1, 0.281720, 0.913212, 0.916847, 0.913634, 0.910540,
4, 51, 0.279902, 0.912760, 0.915808, 0.913144, 0.910575,
4, 101, 0.281073, 0.912597, 0.917253, 0.913066, 0.909045,
4, 151, 0.278810, 0.912771, 0.915889, 0.913155, 0.910517,
4, 201, 0.278087, 0.913200, 0.917899, 0.913332, 0.908940,
4, 251, 0.279968, 0.911298, 0.913716, 0.911503, 0.909369,
4, 301, 0.277649, 0.913583, 0.917023, 0.913999, 0.911085,
4, 351, 0.276838, 0.913467, 0.915983, 0.913752, 0.911596,
4, 401, 0.274518, 0.913827, 0.917727, 0.914196, 0.910795,
4, 451, 0.273392, 0.914465, 0.919742, 0.914747, 0.909949,
4, 501, 0.273245, 0.913873, 0.918007, 0.914303, 0.910737,
4, 551, 0.272664, 0.913734, 0.916806, 0.914159, 0.911607,
4, 601, 0.271317, 0.914639, 0.921627, 0.914954, 0.908581,
4, 651, 0.275940, 0.913386, 0.916411, 0.913615, 0.910923,
4, 673, 0.269662, 0.914499, 0.918443, 0.914879, 0.911456,
