0, 1, 1.091115, 0.469192, 0.000000, 0.000000, 0.000000,
0, 51, 0.915167, 0.572381, 0.633608, 0.519308, 0.442417,
0, 101, 0.669458, 0.733627, 0.814574, 0.684667, 0.593495,
0, 151, 0.506567, 0.821784, 0.851454, 0.811183, 0.775765,
0, 201, 0.418100, 0.863542, 0.878016, 0.860380, 0.843993,
0, 251, 0.373764, 0.884689, 0.891429, 0.882918, 0.874814,
0, 301, 0.352300, 0.894363, 0.897351, 0.893764, 0.890306,
0, 351, 0.341828, 0.899037, 0.900961, 0.898792, 0.896695,
0, 401, 0.331991, 0.901833, 0.903554, 0.901731, 0.899965,
0, 451, 0.328034, 0.901717, 0.903430, 0.901774, 0.900174,
0, 501, 0.329073, 0.902598, 0.903387, 0.902562, 0.901763,
0, 551, 0.330334, 0.901148, 0.902047, 0.901113, 0.900209,
0, 601, 0.325238, 0.903665, 0.905284, 0.903600, 0.901971,
0, 651, 0.319502, 0.905939, 0.907075, 0.905985, 0.904928,
0, 673, 0.321617, 0.905069, 0.906275, 0.905126, 0.904012,
1, 1, 0.321959, 0.905150, 0.906402, 0.905176, 0.903989,
1, 51, 0.318753, 0.905719, 0.906598, 0.905803, 0.905032,
1, 101, 0.318711, 0.906380, 0.907615, 0.906344, 0.905114,
1, 151, 0.318755, 0.906090, 0.907113, 0.906192, 0.905299,
1, 201, 0.315634, 0.907354, 0.909263, 0.907572, 0.905937,
1, 251, 0.312353, 0.908537, 0.909497, 0.908389, 0.907317,
1, 301, 0.310383, 0.909164, 0.910866, 0.909269, 0.907723,
1, 351, 0.311750, 0.908781, 0.910093, 0.909019, 0.907978,
1, 401, 0.310315, 0.908966, 0.910716, 0.909029, 0.907398,
1, 451, 0.307786, 0.910080, 0.912362, 0.910090, 0.907897,
1, 501, 0.309090, 0.908503, 0.909942, 0.908638, 0.907375,
1, 551, 0.309086, 0.908468, 0.909712, 0.908542, 0.907410,
1, 601, 0.307266, 0.909222, 0.911493, 0.909067, 0.906725,
1, 651, 0.307005, 0.909198, 0.910632, 0.909077, 0.907572,
1, 673, 0.307018, 0.909280, 0.910725, 0.909329, 0.907978,
2, 1, 0.306763, 0.909500, 0.910892, 0.909482, 0.908117,
2, 51, 0.305982, 0.908572, 0.910437, 0.908697, 0.907015,
2, 101, 0.304935, 0.909546, 0.911868, 0.909708, 0.907618,
2, 151, 0.303462, 0.909616, 0.911178, 0.909611, 0.908094,
2, 201, 0.303921, 0.909755, 0.911535, 0.909939, 0.908395,
2, 251, 0.301546, 0.910358, 0.911510, 0.910435, 0.909392,
2, 301, 0.301774, 0.909651, 0.911769, 0.909942, 0.908175,
2, 351, 0.301711, 0.910277, 0.911703, 0.910465, 0.909265,
2, 401, 0.299472, 0.910625, 0.913454, 0.910790, 0.908221,
2, 451, 0.298217, 0.911495, 0.914376, 0.911413, 0.908558,
2, 501, 0.298431, 0.910625, 0.912779, 0.910863, 0.909010,
2, 551, 0.298580, 0.910788, 0.912323, 0.910976, 0.909671,
2, 601, 0.297280, 0.911646, 0.914990, 0.911830, 0.908789,
2, 651, 0.298082, 0.910196, 0.912899, 0.910423, 0.908036,
2, 673, 0.295443, 0.911066, 0.913542, 0.911112, 0.908766,
3, 1, 0.295209, 0.911228, 0.913924, 0.911345, 0.908859,
3, 51, 0.296731, 0.910312, 0.912619, 0.910510, 0.908476,
3, 101, 0.294343, 0.911310, 0.914823, 0.911772, 0.908836,
3, 151, 0.294105, 0.910938, 0.913342, 0.911246, 0.909218,
3, 201, 0.294065, 0.910915, 0.913472, 0.911077, 0.908766,
3, 251, 0.293528, 0.910347, 0.912715, 0.910908, 0.909160,
3, 301, 0.291110, 0.912017, 0.914886, 0.912237, 0.909682,
3, 351, 0.292289, 0.911762, 0.913434, 0.911993, 0.910598,
3, 401, 0.289611, 0.911426, 0.915348, 0.911804, 0.908395,
3, 451, 0.289220, 0.911971, 0.915356, 0.912243, 0.909242,
3, 501, 0.289680, 0.912296, 0.914750, 0.912816, 0.910946,
3, 551, 0.289822, 0.911402, 0.913296, 0.911677, 0.910111,
3, 601, 0.288056, 0.912539, 0.916573, 0.912605, 0.908789,
3, 651, 0.289523, 0.911147, 0.913964, 0.911613, 0.909346,
3, 673, 0.287398, 0.912156, 0.914770, 0.912433, 0.910181,
4, 1, 0.287025, 0.912470, 0.915038, 0.912678, 0.910401,
4, 51, 0.285194, 0.912249, 0.915176, 0.912691, 0.910297,
4, 101, 0.284858, 0.912551, 0.917566, 0.912857, 0.908337,
4, 151, 0.284694, 0.912110, 0.914603, 0.912151, 0.909787,
4, 201, 0.286879, 0.911808, 0.913800, 0.911799, 0.909868,
4, 251, 0.286791, 0.910266, 0.912469, 0.910602, 0.908801,
4, 301, 0.282527, 0.912006, 0.915687, 0.912463, 0.909358,
4, 351, 0.282379, 0.913108, 0.915560, 0.913331, 0.911178,
4, 401, 0.282394, 0.911820, 0.916278, 0.912306, 0.908488,
4, 451, 0.280157, 0.913258, 0.918170, 0.913599, 0.909207,
4, 501, 0.280364, 0.912794, 0.916056, 0.913324, 0.910691,
4, 551, 0.280335, 0.912377, 0.914427, 0.912589, 0.910819,
4, 601, 0.277780, 0.913908, 0.919169, 0.914312, 0.909659,
4, 651, 0.280310, 0.913200, 0.916645, 0.913380, 0.910239,
4, 673, 0.276759, 0.913131, 0.916966, 0.913488, 0.910146,
